Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Date,Ship Mode,Region,State,Category,Product,Quantity,Unit Price,Discount (%),Sales,Profit,Payment Mode,Sales Person
163,CUST1190,Customer_477,Home Office,29-01-2022,04-02-2022,Express,North,Haryana,Electronics,Mobile,7,760,15,4522,590.98,Credit Card,SalesPerson_21
164,CUST1848,Customer_149,Consumer,06-08-2023,13-08-2023,Standard,North,Haryana,Electronics,Tablet,1,1855,5,1762.25,544.04,Net Banking,SalesPerson_23
165,CUST1734,Customer_406,Consumer,12-03-2023,17-03-2023,Express,South,Karnataka,Office Supplies,Binder,9,236,10,1911.6,635.8,Credit Card,SalesPerson_43
166,CUST1455,Customer_144,Consumer,29-09-2024,06-10-2024,Same Day,North,Delhi,Office Supplies,Binder,9,1022,0,9198,2545.58,UPI,SalesPerson_21
167,CUST1939,Customer_105,Corporate,17-07-2023,23-07-2023,Standard,South,Kerala,Furniture,Desk,1,1998,0,1998,646.52,Credit Card,SalesPerson_41
168,CUST1502,Customer_370,Consumer,22-09-2023,27-09-2023,Standard,East,Odisha,Electronics,Mobile,9,287,5,2453.85,716.36,Cash,SalesPerson_42
169,CUST1963,Customer_262,Home Office,24-09-2022,26-09-2022,Express,South,Karnataka,Office Supplies,Printer Paper,4,1111,0,4444,1393.56,Credit Card,SalesPerson_3
170,CUST1909,Customer_230,Corporate,19-03-2023,23-03-2023,Express,North,Haryana,Furniture,Chair,3,1187,5,3382.95,1003.14,Debit Card,SalesPerson_35
171,CUST1524,Customer_438,Home Office,19-07-2022,20-07-2022,Same Day,West,Rajasthan,Furniture,Table,2,282,10,507.6,146.06,Credit Card,SalesPerson_27
172,CUST1301,Customer_178,Consumer,08-01-2023,10-01-2023,Standard,South,Kerala,Electronics,Laptop,9,711,15,5439.15,1238.29,Cash,SalesPerson_22
173,CUST1686,Customer_429,Corporate,19-07-2024,20-07-2024,Express,South,Tamil Nadu,Furniture,Desk,3,2518,0,7554,2177.85,Debit Card,SalesPerson_28
174,CUST1888,Customer_35,Corporate,19-12-2024,20-12-2024,Standard,North,Punjab,Electronics,Mobile,9,1726,15,13203.9,4499.97,Net Banking,SalesPerson_4
175,CUST1604,Customer_369,Corporate,26-03-2023,27-03-2023,Standard,West,Maharashtra,Office Supplies,Printer Paper,2,1082,5,2055.8,194.95,Cash,SalesPerson_46
176,CUST1796,Customer_153,Home Office,01-12-2024,06-12-2024,Same Day,West,Maharashtra,Electronics,Mobile,6,2850,5,16245,2820.49,Debit Card,SalesPerson_2
177,CUST1169,Customer_258,Consumer,26-12-2022,27-12-2022,Express,South,Karnataka,Electronics,Laptop,2,314,15,533.8,126.96,Debit Card,SalesPerson_40
178,CUST1367,Customer_440,Home Office,05-10-2024,07-10-2024,Express,West,Rajasthan,Office Supplies,Pen,1,222,0,222,35.81,Debit Card,SalesPerson_11
179,CUST1959,Customer_483,Corporate,11-01-2023,15-01-2023,Express,North,Haryana,Furniture,Desk,9,731,15,5592.15,957.97,Cash,SalesPerson_1
180,CUST1945,Customer_30,Home Office,22-07-2022,27-07-2022,Standard,South,Tamil Nadu,Furniture,Sofa,3,1723,10,4652.1,1445.77,UPI,SalesPerson_41
181,CUST1789,Customer_490,Consumer,07-09-2023,10-09-2023,Same Day,East,Assam,Office Supplies,Binder,1,2909,0,2909,178.05,Credit Card,SalesPerson_46
182,CUST1354,Customer_26,Corporate,20-02-2024,25-02-2024,Standard,East,West Bengal,Office Supplies,Notebook,9,411,5,3514.05,527.24,Net Banking,SalesPerson_48
183,CUST1144,Customer_206,Consumer,02-04-2023,07-04-2023,Same Day,East,Odisha,Electronics,Headphones,8,2128,5,16172.8,1114.5,Cash,SalesPerson_10
184,CUST1279,Customer_456,Home Office,09-07-2023,12-07-2023,Express,North,Haryana,Office Supplies,Binder,5,1819,0,9095,2110.86,Debit Card,SalesPerson_10
185,CUST1325,Customer_387,Corporate,26-08-2024,30-08-2024,Express,North,Delhi,Furniture,Table,7,2103,15,12512.85,4117.91,Net Banking,SalesPerson_11
186,CUST1410,Customer_245,Corporate,22-11-2024,24-11-2024,Express,South,Karnataka,Electronics,Laptop,6,920,0,5520,1794.71,UPI,SalesPerson_18
187,CUST1458,Customer_287,Consumer,28-03-2024,03-04-2024,Standard,East,West Bengal,Office Supplies,Notebook,3,2647,5,7543.95,660.47,Debit Card,SalesPerson_20
188,CUST1812,Customer_432,Home Office,28-03-2024,03-04-2024,Same Day,East,West Bengal,Electronics,Mobile,9,2150,10,17415,3234.08,Net Banking,SalesPerson_27
189,CUST1380,Customer_16,Corporate,07-07-2023,12-07-2023,Standard,North,Delhi,Office Supplies,Printer Paper,4,2128,0,8512,1728.66,Net Banking,SalesPerson_9
190,CUST1471,Customer_160,Corporate,10-07-2022,17-07-2022,Same Day,West,Gujarat,Electronics,Mobile,8,1225,15,8330,455.17,Credit Card,SalesPerson_1
191,CUST1410,Customer_115,Consumer,25-11-2024,01-12-2024,Express,South,Kerala,Office Supplies,Pen,1,999,10,899.1,68.2,Credit Card,SalesPerson_8
192,CUST1101,Customer_196,Consumer,25-06-2024,28-06-2024,Same Day,North,Punjab,Electronics,Headphones,4,772,5,2933.6,282.67,Debit Card,SalesPerson_6
193,CUST1557,Customer_470,Corporate,15-06-2023,16-06-2023,Standard,North,Delhi,Office Supplies,Printer Paper,4,1009,10,3632.4,772.76,Debit Card,SalesPerson_33
194,CUST1700,Customer_286,Consumer,11-01-2024,18-01-2024,Same Day,South,Kerala,Electronics,Tablet,7,253,15,1505.35,317.9,Credit Card,SalesPerson_38
195,CUST1083,Customer_434,Consumer,15-11-2023,18-11-2023,Same Day,West,Rajasthan,Office Supplies,Pen,2,580,10,1044,187.96,Net Banking,SalesPerson_12
196,CUST1485,Customer_227,Home Office,26-02-2022,27-02-2022,Express,North,Punjab,Electronics,Tablet,5,165,15,701.25,39.08,Net Banking,SalesPerson_1
197,CUST1242,Customer_167,Corporate,27-05-2024,02-06-2024,Express,South,Kerala,Electronics,Headphones,5,731,10,3289.5,484.66,Debit Card,SalesPerson_26
198,CUST1100,Customer_205,Consumer,08-11-2023,15-11-2023,Express,South,Karnataka,Electronics,Laptop,7,1037,0,7259,1551.35,Debit Card,SalesPerson_35
199,CUST1245,Customer_136,Corporate,06-03-2024,07-03-2024,Same Day,West,Maharashtra,Office Supplies,Notebook,1,573,15,487.05,26.61,UPI,SalesPerson_22
200,CUST1882,Customer_319,Home Office,11-08-2024,17-08-2024,Express,South,Kerala,Furniture,Table,7,1638,15,9746.1,2413.37,Credit Card,SalesPerson_11
201,CUST1853,Customer_14,Consumer,06-03-2024,08-03-2024,Same Day,North,Punjab,Furniture,Chair,10,1151,10,10359,2358.94,Debit Card,SalesPerson_8
202,CUST1095,Customer_254,Consumer,01-04-2023,07-04-2023,Express,North,Punjab,Furniture,Desk,4,2090,10,7524,2260.62,Cash,SalesPerson_7
203,CUST1683,Customer_239,Home Office,28-09-2024,30-09-2024,Standard,South,Karnataka,Electronics,Mobile,4,1769,15,6014.6,1373.81,Debit Card,SalesPerson_39
204,CUST1476,Customer_468,Corporate,22-02-2024,27-02-2024,Standard,East,Odisha,Electronics,Tablet,9,2144,5,18331.2,2501.77,Debit Card,SalesPerson_38
205,CUST1037,Customer_120,Home Office,31-01-2022,04-02-2022,Standard,East,Odisha,Furniture,Sofa,8,1987,0,15896,5497.2,Debit Card,SalesPerson_49
206,CUST1753,Customer_158,Home Office,03-07-2023,05-07-2023,Express,East,Odisha,Office Supplies,Printer Paper,3,2328,0,6984,1025.39,Debit Card,SalesPerson_4
207,CUST1287,Customer_450,Home Office,19-11-2023,23-11-2023,Standard,East,Assam,Furniture,Sofa,8,503,5,3822.8,1106.12,Debit Card,SalesPerson_5
208,CUST1217,Customer_400,Consumer,07-01-2024,13-01-2024,Same Day,East,Odisha,Electronics,Mobile,1,1695,15,1440.75,208.76,Debit Card,SalesPerson_24
209,CUST1913,Customer_415,Corporate,22-08-2023,24-08-2023,Same Day,South,Karnataka,Office Supplies,Pen,3,821,15,2093.55,160.7,Debit Card,SalesPerson_46
210,CUST1302,Customer_473,Corporate,07-07-2024,08-07-2024,Express,West,Gujarat,Electronics,Headphones,1,2377,15,2020.45,218.67,Cash,SalesPerson_49
211,CUST1973,Customer_478,Corporate,15-02-2023,19-02-2023,Express,East,West Bengal,Electronics,Headphones,4,2557,15,8693.8,1357.34,UPI,SalesPerson_47
212,CUST1184,Customer_159,Consumer,26-01-2024,28-01-2024,Express,East,Odisha,Electronics,Headphones,5,522,10,2349,352.86,Net Banking,SalesPerson_42
213,CUST1930,Customer_33,Consumer,29-04-2023,05-05-2023,Same Day,East,Assam,Office Supplies,Pen,3,2245,5,6398.25,674.72,Net Banking,SalesPerson_48
214,CUST1907,Customer_459,Home Office,05-03-2023,09-03-2023,Standard,South,Karnataka,Electronics,Headphones,3,2539,5,7236.15,1103.62,Net Banking,SalesPerson_30
215,CUST1927,Customer_182,Consumer,21-07-2022,25-07-2022,Same Day,North,Punjab,Furniture,Table,5,1146,15,4870.5,528.22,Credit Card,SalesPerson_35
216,CUST1465,Customer_20,Home Office,28-08-2022,31-08-2022,Same Day,North,Delhi,Office Supplies,Notebook,4,1297,10,4669.2,1097.87,Cash,SalesPerson_18
217,CUST1076,Customer_287,Consumer,17-10-2024,21-10-2024,Express,North,Haryana,Furniture,Sofa,4,2514,15,8547.6,2577.4,Net Banking,SalesPerson_22
218,CUST1563,Customer_411,Home Office,03-05-2022,05-05-2022,Express,North,Delhi,Furniture,Chair,1,1485,10,1336.5,216.13,Debit Card,SalesPerson_47
219,CUST1347,Customer_377,Corporate,01-06-2023,08-06-2023,Same Day,South,Tamil Nadu,Office Supplies,Binder,2,890,5,1691,342.41,Credit Card,SalesPerson_39
220,CUST1767,Customer_418,Corporate,28-02-2024,06-03-2024,Same Day,East,Odisha,Electronics,Mobile,5,1642,5,7799.5,1510.64,Cash,SalesPerson_31
221,CUST1118,Customer_107,Corporate,29-07-2024,30-07-2024,Standard,West,Maharashtra,Electronics,Headphones,7,395,5,2626.75,149.78,Credit Card,SalesPerson_6
222,CUST1345,Customer_233,Home Office,21-02-2023,24-02-2023,Express,North,Haryana,Electronics,Headphones,10,2768,10,24912,2778.35,Credit Card,SalesPerson_36
223,CUST1638,Customer_38,Corporate,07-05-2023,10-05-2023,Standard,North,Delhi,Office Supplies,Notebook,8,972,5,7387.2,1607.17,Cash,SalesPerson_18
224,CUST1457,Customer_176,Home Office,16-02-2023,17-02-2023,Standard,South,Tamil Nadu,Electronics,Headphones,5,351,5,1667.25,362.95,Credit Card,SalesPerson_49
225,CUST1553,Customer_150,Home Office,09-05-2024,10-05-2024,Same Day,West,Rajasthan,Furniture,Chair,2,903,0,1806,272.09,Debit Card,SalesPerson_42
226,CUST1443,Customer_450,Home Office,21-04-2023,23-04-2023,Standard,South,Tamil Nadu,Electronics,Laptop,4,2303,5,8751.4,1853.65,Credit Card,SalesPerson_39
227,CUST1107,Customer_368,Corporate,31-10-2024,02-11-2024,Express,North,Delhi,Furniture,Chair,7,1082,15,6437.9,1603.61,Cash,SalesPerson_35
228,CUST1773,Customer_485,Home Office,23-12-2022,25-12-2022,Standard,West,Gujarat,Furniture,Chair,5,1482,10,6669,529.36,Net Banking,SalesPerson_32
229,CUST1437,Customer_255,Consumer,12-09-2022,18-09-2022,Standard,West,Rajasthan,Office Supplies,Pen,2,1446,10,2602.8,410.13,UPI,SalesPerson_11
230,CUST1315,Customer_59,Corporate,28-06-2024,29-06-2024,Standard,South,Tamil Nadu,Electronics,Mobile,4,2656,15,9030.4,1036.2,UPI,SalesPerson_17
231,CUST1876,Customer_142,Home Office,15-08-2024,20-08-2024,Same Day,South,Kerala,Electronics,Headphones,3,1353,10,3653.1,1142.93,Net Banking,SalesPerson_10
232,CUST1593,Customer_289,Consumer,02-10-2022,06-10-2022,Same Day,West,Maharashtra,Furniture,Sofa,1,1664,15,1414.4,468.31,UPI,SalesPerson_3
233,CUST1608,Customer_134,Consumer,26-08-2023,01-09-2023,Express,South,Tamil Nadu,Electronics,Laptop,3,1497,0,4491,406.07,Debit Card,SalesPerson_48
234,CUST1044,Customer_472,Consumer,29-08-2022,04-09-2022,Express,East,Assam,Office Supplies,Binder,9,2553,15,19530.45,2830.73,Debit Card,SalesPerson_32
235,CUST1864,Customer_299,Consumer,28-06-2024,03-07-2024,Express,West,Maharashtra,Electronics,Headphones,4,2144,10,7718.4,1388.31,Net Banking,SalesPerson_40
236,CUST1862,Customer_312,Home Office,16-09-2023,21-09-2023,Express,East,Assam,Office Supplies,Binder,7,362,10,2280.6,321.95,Debit Card,SalesPerson_34
237,CUST1417,Customer_356,Consumer,19-10-2022,26-10-2022,Express,North,Haryana,Office Supplies,Printer Paper,5,1552,10,6984,2360.26,Cash,SalesPerson_23
238,CUST1700,Customer_23,Consumer,16-02-2022,20-02-2022,Same Day,South,Tamil Nadu,Furniture,Table,2,2565,15,4360.5,310.16,Net Banking,SalesPerson_26
239,CUST1398,Customer_239,Corporate,08-05-2024,15-05-2024,Express,West,Maharashtra,Office Supplies,Notebook,2,686,5,1303.4,428.99,Net Banking,SalesPerson_27
240,CUST1392,Customer_131,Home Office,19-08-2024,24-08-2024,Express,North,Delhi,Furniture,Desk,4,991,10,3567.6,650.64,Net Banking,SalesPerson_1
241,CUST1238,Customer_296,Corporate,07-02-2024,13-02-2024,Standard,West,Maharashtra,Electronics,Tablet,7,2179,15,12965.05,2293.14,Net Banking,SalesPerson_37
242,CUST1132,Customer_423,Corporate,10-11-2023,15-11-2023,Standard,West,Rajasthan,Furniture,Desk,5,746,5,3543.5,765.2,Debit Card,SalesPerson_9
243,CUST1393,Customer_224,Home Office,27-02-2022,03-03-2022,Standard,East,Assam,Office Supplies,Notebook,5,1070,0,5350,515.69,Credit Card,SalesPerson_47
244,CUST1907,Customer_209,Home Office,08-11-2022,11-11-2022,Standard,East,Assam,Office Supplies,Pen,1,2553,15,2170.05,491.49,Credit Card,SalesPerson_10
245,CUST1261,Customer_45,Consumer,27-06-2022,28-06-2022,Standard,South,Kerala,Office Supplies,Binder,5,2429,5,11537.75,1051.64,Credit Card,SalesPerson_12
246,CUST1647,Customer_281,Corporate,24-12-2023,31-12-2023,Same Day,North,Delhi,Electronics,Mobile,6,747,5,4257.9,670.24,UPI,SalesPerson_39
247,CUST1376,Customer_313,Consumer,27-04-2024,29-04-2024,Express,South,Karnataka,Office Supplies,Notebook,8,2988,5,22708.8,4017.74,Net Banking,SalesPerson_7
248,CUST1732,Customer_125,Corporate,26-02-2023,28-02-2023,Express,South,Karnataka,Furniture,Table,4,1841,15,6259.4,1914.68,Net Banking,SalesPerson_28
249,CUST1026,Customer_447,Corporate,24-05-2023,26-05-2023,Express,South,Karnataka,Furniture,Chair,2,2746,10,4942.8,342.94,Debit Card,SalesPerson_15
250,CUST1008,Customer_179,Corporate,10-08-2024,16-08-2024,Same Day,West,Rajasthan,Electronics,Laptop,8,2046,10,14731.2,3597.49,UPI,SalesPerson_37
251,CUST1438,Customer_366,Home Office,06-04-2023,08-04-2023,Same Day,North,Punjab,Furniture,Sofa,2,2249,0,4498,526.99,UPI,SalesPerson_21
252,CUST1815,Customer_110,Consumer,13-06-2022,20-06-2022,Same Day,West,Gujarat,Office Supplies,Printer Paper,9,2844,0,25596,7543.27,Cash,SalesPerson_16
253,CUST1650,Customer_406,Corporate,16-10-2022,23-10-2022,Express,North,Delhi,Electronics,Tablet,7,2578,15,15339.1,854.55,Cash,SalesPerson_7
254,CUST1519,Customer_410,Corporate,01-02-2023,05-02-2023,Express,South,Karnataka,Furniture,Table,9,2072,15,15850.8,3235.86,Net Banking,SalesPerson_24
255,CUST1948,Customer_11,Consumer,05-04-2024,11-04-2024,Standard,West,Gujarat,Office Supplies,Printer Paper,6,1283,5,7313.1,1378.9,Net Banking,SalesPerson_15
256,CUST1720,Customer_288,Corporate,30-01-2024,05-02-2024,Express,East,West Bengal,Furniture,Chair,6,489,15,2493.9,826.31,UPI,SalesPerson_49
257,CUST1347,Customer_161,Corporate,08-06-2024,09-06-2024,Express,East,Assam,Furniture,Desk,3,1175,5,3348.75,834.9,UPI,SalesPerson_9
258,CUST1061,Customer_40,Home Office,08-09-2022,09-09-2022,Standard,South,Karnataka,Office Supplies,Pen,4,294,0,1176,161.59,Debit Card,SalesPerson_47
259,CUST1456,Customer_173,Corporate,27-01-2024,29-01-2024,Same Day,West,Rajasthan,Electronics,Headphones,2,288,0,576,28.93,Credit Card,SalesPerson_21
260,CUST1641,Customer_467,Home Office,24-09-2023,30-09-2023,Same Day,East,Odisha,Office Supplies,Binder,3,1281,15,3266.55,879.67,Credit Card,SalesPerson_48
261,CUST1567,Customer_196,Consumer,25-02-2022,03-03-2022,Same Day,East,Assam,Furniture,Table,1,816,0,816,102.33,Net Banking,SalesPerson_14
262,CUST1624,Customer_223,Consumer,30-03-2023,06-04-2023,Express,South,Kerala,Office Supplies,Printer Paper,8,518,5,3936.8,1299.13,Cash,SalesPerson_31
263,CUST1591,Customer_147,Consumer,09-02-2024,15-02-2024,Standard,East,Assam,Office Supplies,Binder,8,2590,0,20720,4317.39,Credit Card,SalesPerson_46
264,CUST1817,Customer_303,Corporate,28-03-2023,02-04-2023,Express,West,Maharashtra,Furniture,Table,4,340,5,1292,157.8,Net Banking,SalesPerson_18
265,CUST1221,Customer_368,Corporate,07-08-2024,11-08-2024,Standard,North,Delhi,Office Supplies,Printer Paper,5,2709,15,11513.25,3569.52,Credit Card,SalesPerson_35
266,CUST1329,Customer_139,Corporate,17-02-2022,21-02-2022,Express,East,West Bengal,Electronics,Laptop,1,612,5,581.4,121.79,Debit Card,SalesPerson_46
267,CUST1418,Customer_394,Corporate,25-10-2023,26-10-2023,Same Day,South,Karnataka,Electronics,Headphones,3,2254,0,6762,1198.51,UPI,SalesPerson_10
268,CUST1318,Customer_40,Corporate,20-01-2022,21-01-2022,Same Day,North,Punjab,Electronics,Tablet,7,953,15,5670.35,416.32,Debit Card,SalesPerson_34
269,CUST1769,Customer_230,Consumer,09-01-2024,16-01-2024,Express,South,Karnataka,Furniture,Table,2,384,5,729.6,134.52,Debit Card,SalesPerson_40
270,CUST1466,Customer_67,Corporate,14-10-2023,17-10-2023,Standard,East,Assam,Furniture,Desk,4,1695,10,6102,1823.62,Cash,SalesPerson_20
271,CUST1743,Customer_51,Consumer,02-02-2023,08-02-2023,Standard,South,Kerala,Furniture,Sofa,2,1521,10,2737.8,278.91,UPI,SalesPerson_4
272,CUST1234,Customer_335,Consumer,22-10-2024,27-10-2024,Standard,East,West Bengal,Furniture,Chair,5,492,15,2091,496.7,UPI,SalesPerson_8
273,CUST1259,Customer_2,Consumer,28-07-2022,30-07-2022,Standard,West,Rajasthan,Furniture,Desk,8,1199,15,8153.2,2053.88,Debit Card,SalesPerson_5
274,CUST1899,Customer_315,Consumer,27-11-2023,04-12-2023,Standard,West,Gujarat,Furniture,Chair,1,1807,5,1716.65,219.39,Cash,SalesPerson_1
275,CUST1913,Customer_495,Home Office,14-06-2023,16-06-2023,Standard,South,Kerala,Electronics,Mobile,1,1693,10,1523.7,239.54,UPI,SalesPerson_32
276,CUST1195,Customer_339,Home Office,09-08-2022,10-08-2022,Same Day,West,Maharashtra,Furniture,Sofa,3,1064,10,2872.8,727.39,UPI,SalesPerson_35
277,CUST1501,Customer_62,Corporate,06-01-2023,12-01-2023,Express,South,Karnataka,Furniture,Chair,8,2857,10,20570.4,4457.14,Cash,SalesPerson_15
278,CUST1628,Customer_398,Consumer,10-02-2023,11-02-2023,Express,West,Maharashtra,Electronics,Laptop,5,1398,10,6291,806.23,Credit Card,SalesPerson_11
279,CUST1426,Customer_397,Corporate,05-11-2022,06-11-2022,Express,North,Haryana,Furniture,Table,8,1390,0,11120,2752.96,UPI,SalesPerson_10
280,CUST1423,Customer_39,Consumer,13-01-2022,19-01-2022,Express,South,Tamil Nadu,Office Supplies,Printer Paper,5,1172,15,4981,602.42,Credit Card,SalesPerson_15
281,CUST1710,Customer_78,Home Office,18-09-2023,22-09-2023,Same Day,North,Haryana,Office Supplies,Notebook,6,740,0,4440,256.03,Credit Card,SalesPerson_5
282,CUST1891,Customer_451,Home Office,08-08-2023,09-08-2023,Standard,West,Maharashtra,Furniture,Desk,3,607,10,1638.9,569.69,Debit Card,SalesPerson_19
283,CUST1867,Customer_203,Corporate,28-08-2022,04-09-2022,Same Day,West,Maharashtra,Electronics,Mobile,1,386,0,386,116.87,UPI,SalesPerson_13
284,CUST1230,Customer_391,Home Office,31-07-2024,05-08-2024,Standard,East,West Bengal,Electronics,Tablet,6,2861,5,16307.7,3290.41,Net Banking,SalesPerson_49
285,CUST1189,Customer_112,Consumer,15-10-2022,18-10-2022,Express,North,Punjab,Electronics,Tablet,8,197,15,1339.6,167.54,UPI,SalesPerson_14
286,CUST1638,Customer_125,Corporate,23-01-2024,29-01-2024,Same Day,South,Kerala,Furniture,Desk,6,1345,5,7666.5,2123.11,Net Banking,SalesPerson_24
287,CUST1918,Customer_474,Corporate,18-09-2024,21-09-2024,Same Day,South,Tamil Nadu,Furniture,Table,3,229,0,687,179.48,Cash,SalesPerson_12
288,CUST1861,Customer_161,Home Office,12-07-2023,18-07-2023,Same Day,West,Rajasthan,Electronics,Mobile,8,672,0,5376,1525.5,UPI,SalesPerson_25
289,CUST1748,Customer_79,Home Office,29-08-2022,03-09-2022,Standard,West,Rajasthan,Electronics,Headphones,2,1571,0,3142,777,Credit Card,SalesPerson_34
290,CUST1866,Customer_362,Corporate,21-04-2022,25-04-2022,Express,East,West Bengal,Office Supplies,Printer Paper,5,1568,10,7056,1072.45,Debit Card,SalesPerson_25
291,CUST1385,Customer_427,Corporate,17-08-2024,20-08-2024,Standard,West,Rajasthan,Furniture,Desk,8,2987,15,20311.6,4566.72,Cash,SalesPerson_3
292,CUST1503,Customer_433,Consumer,15-03-2022,16-03-2022,Same Day,West,Gujarat,Furniture,Table,4,2015,5,7657,2346.97,Cash,SalesPerson_13
293,CUST1807,Customer_226,Corporate,05-12-2022,08-12-2022,Standard,West,Maharashtra,Office Supplies,Binder,5,891,15,3786.75,1117.54,Debit Card,SalesPerson_19
294,CUST1462,Customer_348,Home Office,30-05-2023,01-06-2023,Standard,East,Odisha,Office Supplies,Notebook,3,2569,10,6936.3,1100.25,Net Banking,SalesPerson_20
295,CUST1003,Customer_382,Corporate,18-06-2023,25-06-2023,Same Day,East,Assam,Office Supplies,Binder,4,2427,5,9222.6,2509.19,Cash,SalesPerson_46
296,CUST1675,Customer_412,Home Office,08-03-2022,11-03-2022,Standard,North,Haryana,Electronics,Mobile,10,255,5,2422.5,754.42,Cash,SalesPerson_20
297,CUST1947,Customer_398,Corporate,17-02-2024,18-02-2024,Express,West,Rajasthan,Furniture,Chair,9,2461,15,18826.65,2029.76,Net Banking,SalesPerson_15
298,CUST1839,Customer_98,Home Office,24-09-2024,29-09-2024,Standard,East,Odisha,Furniture,Sofa,2,1382,0,2764,524.16,UPI,SalesPerson_32
299,CUST1273,Customer_217,Corporate,11-07-2022,13-07-2022,Standard,North,Delhi,Electronics,Tablet,1,423,0,423,133.92,Credit Card,SalesPerson_8
300,CUST1781,Customer_190,Consumer,21-11-2023,23-11-2023,Standard,South,Karnataka,Furniture,Desk,9,2605,10,21100.5,3947.19,Net Banking,SalesPerson_24
301,CUST1722,Customer_325,Corporate,27-02-2024,02-03-2024,Express,North,Delhi,Electronics,Laptop,4,1893,15,6436.2,806.38,Cash,SalesPerson_31
302,CUST1175,Customer_237,Corporate,05-01-2024,12-01-2024,Same Day,East,Assam,Furniture,Table,4,2212,0,8848,1095.85,Debit Card,SalesPerson_38
